129	#nbins
0	#lowbound
500	#highbound
0.	alternativeKfactor
0.	alternativeKfactorNNLO
----------------#table200
0.000000	2.000000	1.519396
2.000000	3.000000	1.422325
3.000000	4.000000	1.313588
4.000000	5.000000	1.270730
5.000000	6.000000	1.223845
6.000000	7.000000	1.156989
7.000000	8.000000	1.127092
8.000000	9.000000	1.103108
9.000000	10.000000	1.075808
10.000000	11.000000	1.078340
11.000000	12.000000	1.071594
12.000000	13.000000	1.049307
13.000000	14.000000	1.045712
14.000000	15.000000	1.044936
15.000000	16.000000	1.044095
16.000000	17.000000	1.041843
17.000000	18.000000	1.041192
18.000000	19.000000	1.036923
19.000000	20.000000	1.033331
20.000000	21.000000	1.037689
21.000000	22.000000	1.045916
22.000000	23.000000	1.029620
23.000000	24.000000	1.018771
24.000000	25.000000	1.040188
25.000000	26.000000	1.025527
26.000000	27.000000	1.013208
27.000000	28.000000	1.003516
28.000000	29.000000	0.992519
29.000000	30.000000	1.013564
30.000000	31.000000	0.998998
31.000000	32.000000	1.010913
32.000000	33.000000	1.008707
33.000000	34.000000	0.997537
34.000000	35.000000	0.986173
35.000000	36.000000	0.990327
36.000000	37.000000	0.963618
37.000000	38.000000	0.984963
38.000000	39.000000	0.990915
39.000000	40.000000	0.972671
40.000000	41.000000	0.977362
41.000000	42.000000	0.984183
42.000000	43.000000	0.959247
43.000000	44.000000	0.940355
44.000000	45.000000	0.950115
45.000000	46.000000	0.972758
46.000000	47.000000	0.961312
47.000000	48.000000	0.933868
48.000000	49.000000	0.952750
49.000000	50.000000	0.931571
50.000000	52.000000	0.911011
52.000000	54.000000	0.902240
54.000000	56.000000	0.893503
56.000000	58.000000	0.884807
58.000000	60.000000	0.876150
60.000000	62.000000	0.867532
62.000000	64.000000	0.858946
64.000000	66.000000	0.850390
66.000000	68.000000	0.841855
68.000000	70.000000	0.833335
70.000000	73.000000	0.811413
73.000000	76.000000	0.798944
76.000000	79.000000	0.786456
79.000000	82.000000	0.773939
82.000000	85.000000	0.761385
85.000000	88.000000	0.748788
88.000000	91.000000	0.736144
91.000000	94.000000	0.723450
94.000000	97.000000	0.710707
97.000000	100.000000	0.697917
100.000000	105.000000	0.663663
105.000000	110.000000	0.642814
110.000000	115.000000	0.621836
115.000000	120.000000	0.600758
120.000000	125.000000	0.579602
125.000000	130.000000	0.558392
130.000000	135.000000	0.545271
135.000000	140.000000	0.542066
140.000000	145.000000	0.538878
145.000000	150.000000	0.535705
150.000000	155.000000	0.532551
155.000000	160.000000	0.529426
160.000000	165.000000	0.526335
165.000000	170.000000	0.523286
170.000000	175.000000	0.520287
175.000000	180.000000	0.517346
180.000000	185.000000	0.514472
185.000000	190.000000	0.511677
190.000000	195.000000	0.508969
195.000000	200.000000	0.506355
200.000000	205.000000	0.503843
205.000000	210.000000	0.501442
210.000000	215.000000	0.499160
215.000000	220.000000	0.497003
220.000000	225.000000	0.494977
225.000000	230.000000	0.493090
230.000000	235.000000	0.491348
235.000000	240.000000	0.489757
240.000000	245.000000	0.488322
245.000000	250.000000	0.487050
250.000000	255.000000	0.485947
255.000000	260.000000	0.485016
260.000000	265.000000	0.484264
265.000000	270.000000	0.483696
270.000000	275.000000	0.483315
275.000000	280.000000	0.483127
280.000000	285.000000	0.483135
285.000000	290.000000	0.483135
290.000000	295.000000	0.483135
295.000000	300.000000	0.483135
300.000000	310.000000	0.483135
310.000000	320.000000	0.483135
320.000000	330.000000	0.483135
330.000000	340.000000	0.483135
340.000000	350.000000	0.483135
350.000000	360.000000	0.483135
360.000000	370.000000	0.483135
370.000000	380.000000	0.483135
380.000000	390.000000	0.483135
390.000000	400.000000	0.483135
400.000000	410.000000	0.483135
410.000000	420.000000	0.483135
420.000000	430.000000	0.483135
430.000000	440.000000	0.483135
440.000000	450.000000	0.483135
450.000000	460.000000	0.483135
460.000000	470.000000	0.483135
470.000000	480.000000	0.483135
480.000000	490.000000	0.483135
490.000000	500.000000	0.483135
