95	#nbins
0	#lowbound
250	#highbound
0.	alternativeKfactor
0.	alternativeKfactorNNLO
----------------#table200
0.000000	1.000000	1.275222
1.000000	2.000000	1.638570
2.000000	3.000000	1.506130
3.000000	4.000000	1.406400
4.000000	5.000000	1.318094
5.000000	6.000000	1.244688
6.000000	7.000000	1.198727
7.000000	8.000000	1.144542
8.000000	9.000000	1.123639
9.000000	10.000000	1.104690
10.000000	11.000000	1.088398
11.000000	12.000000	1.085388
12.000000	13.000000	1.052805
13.000000	14.000000	1.052944
14.000000	15.000000	1.049755
15.000000	16.000000	1.052542
16.000000	17.000000	1.037410
17.000000	18.000000	1.034871
18.000000	19.000000	1.026356
19.000000	20.000000	1.035605
20.000000	21.000000	1.014648
21.000000	22.000000	1.012266
22.000000	23.000000	1.011493
23.000000	24.000000	1.004626
24.000000	25.000000	0.994550
25.000000	26.000000	0.980672
26.000000	27.000000	0.978816
27.000000	28.000000	0.979488
28.000000	29.000000	0.962657
29.000000	30.000000	0.974171
30.000000	31.000000	0.964500
31.000000	32.000000	0.944597
32.000000	33.000000	0.943010
33.000000	34.000000	0.952734
34.000000	35.000000	0.935222
35.000000	36.000000	0.947743
36.000000	37.000000	0.925272
37.000000	38.000000	0.914788
38.000000	39.000000	0.914564
39.000000	40.000000	0.897064
40.000000	41.000000	0.889470
41.000000	42.000000	0.882204
42.000000	43.000000	0.875247
43.000000	44.000000	0.868576
44.000000	45.000000	0.862168
45.000000	46.000000	0.855999
46.000000	47.000000	0.850047
47.000000	48.000000	0.844289
48.000000	49.000000	0.838706
49.000000	50.000000	0.833277
50.000000	52.000000	0.810180
52.000000	54.000000	0.800401
54.000000	56.000000	0.790961
56.000000	58.000000	0.781775
58.000000	60.000000	0.772777
60.000000	62.000000	0.763914
62.000000	64.000000	0.755147
64.000000	66.000000	0.746445
66.000000	68.000000	0.737783
68.000000	70.000000	0.729143
70.000000	73.000000	0.706404
73.000000	76.000000	0.693825
76.000000	79.000000	0.681227
79.000000	82.000000	0.668609
82.000000	85.000000	0.655981
85.000000	88.000000	0.643356
88.000000	91.000000	0.632098
91.000000	94.000000	0.628844
94.000000	97.000000	0.625534
97.000000	100.000000	0.622169
100.000000	105.000000	0.602531
105.000000	110.000000	0.597178
110.000000	115.000000	0.591775
115.000000	120.000000	0.586294
120.000000	125.000000	0.580811
125.000000	130.000000	0.575370
130.000000	135.000000	0.570009
135.000000	140.000000	0.564768
140.000000	145.000000	0.559681
145.000000	150.000000	0.554788
150.000000	155.000000	0.550111
155.000000	160.000000	0.545679
160.000000	165.000000	0.541521
165.000000	170.000000	0.537660
170.000000	175.000000	0.534120
175.000000	180.000000	0.530924
180.000000	185.000000	0.528083
185.000000	190.000000	0.525628
190.000000	195.000000	0.523576
195.000000	200.000000	0.521943
200.000000	210.000000	0.497894
210.000000	220.000000	0.498018
220.000000	230.000000	0.498018
230.000000	240.000000	0.498018
240.000000	250.000000	0.498018
